0,1,2,3,4
$RQOBS,000443.0061,39244,-216,*57
$RQOBS,000443.0177,39278,-298,*58
$RQOBS,000443.0293,39213,-375,*5E
$RQOBS,000443.0409,39162,-333,*5C
$RQOBS,000443.0525,39106,-281,*59
$RQOBS,000443.0641,39193,-544,*5A
$RQOBS,000443.0758,39193,-458,*5F
$RQOBS,000443.0873,39286,-334,*53
$RQOBS,000443.0989,39282,-320,*56
$RQOBS,000443.1105,39187,-421,*5B
$RQOBS,000443.1221,39200,-433,*51
$RQOBS,000443.1337,39248,-349,*51
$RQOBS,000443.1454,39205,-61,*63
$RQOBS,000443.1569,39223,-227,*58
$RQOBS,000443.1685,39219,-435,*55
$RQOBS,000443.1802,39183,-245,*55
$RQOBS,000443.1918,39280,-289,*5F
$RQOBS,000443.2033,39248,-303,*5B
$RQOBS,000443.2149,39192,-161,*55
$RQOBS,000443.2265,39145,-340,*53
$RQOBS,000443.2382,39347,-236,*5B
$RQOBS,000443.2498,39448,-55,*68
$RQOBS,000443.2613,39283,-264,*58
$RQOBS,000443.2730,39208,-477,*5F
$RQOBS,000443.2846,39112,-531,*5A
$RQOBS,000443.2962,39037,-527,*5C
$RQOBS,000443.3078,39158,-426,*57
$RQOBS,000443.3194,39302,-485,*50
$RQOBS,000443.3310,39296,-585,*53
$RQOBS,000443.3426,39401,-571,*52
$RQOBS,000443.3542,39278,-497,*50
$RQOBS,000443.3658,39179,-267,*53
$RQOBS,000443.3774,39274,-271,*55
$RQOBS,000443.3890,39124,-303,*52
$RQOBS,000443.4006,39087,-179,*55
$RQOBS,000443.4122,39202,-76,*63
$RQOBS,000443.4237,39135,-200,*50
$RQOBS,000443.4354,39101,-283,*58
$RQOBS,000443.4470,39255,-341,*54
$RQOBS,000443.4586,39329,-418,*5D
$RQOBS,000443.4702,39230,-569,*5D
$RQOBS,000443.4818,39276,-525,*53
$RQOBS,000443.4934,39171,-526,*5B
$RQOBS,000443.5050,39313,-440,*56
$RQOBS,000443.5166,39339,-278,*57
$RQOBS,000443.5282,39199,-309,*51
$RQOBS,000443.5400,39150,-371,*57
$RQOBS,000443.5514,39202,-332,*50
$RQOBS,000443.5630,39208,-220,*5D
$RQOBS,000443.5746,39209,-188,*5D
$RQOBS,000443.5862,39151,-179,*54
$RQOBS,000443.5979,39092,-156,*5C
$RQOBS,000443.6094,39128,-222,*55
$RQOBS,000443.6210,39162,-316,*53
$RQOBS,000443.6326,39282,-316,*5A
$RQOBS,000443.6442,39159,-355,*5D
$RQOBS,000443.6559,39193,-467,*56
$RQOBS,000443.6675,39091,-309,*57
$RQOBS,000443.6791,39048,-179,*5D
$RQOBS,000443.6907,39072,-97,*64
$RQOBS,000443.7022,39187,-308,*55
$RQOBS,000443.7139,39137,-271,*5A
$RQOBS,000443.7254,39126,-334,*52
$RQOBS,000443.7371,39251,-447,*54
$RQOBS,000443.7487,39293,-534,*51
$RQOBS,000443.7603,39272,-525,*50
$RQOBS,000443.7719,39169,-360,*54
$RQOBS,000443.7835,39245,-353,*58
$RQOBS,000443.7951,39208,-254,*54
$RQOBS,000443.8067,39164,-243,*58
$RQOBS,000443.8183,39149,-378,*55
$RQOBS,000443.8299,39328,-405,*55
$RQOBS,000443.8415,39257,-488,*5B
$RQOBS,000443.8531,39190,-547,*56
$RQOBS,000443.8647,39276,-457,*5F
$RQOBS,000443.8763,39263,-336,*5C
$RQOBS,000443.8879,39176,-312,*59
$RQOBS,000443.8995,39247,-267,*58
$RQOBS,000443.9111,39196,-255,*53
$RQOBS,000443.9227,39110,-303,*59
$RQOBS,000443.9343,39129,-198,*50
$RQOBS,000443.9459,39115,-153,*54
$RQOBS,000443.9575,39131,-172,*5E
$RQOBS,000443.9691,39223,-51,*67
$RQOBS,000443.9807,39304,-86,*68
$RQOBS,000443.9923,39360,-111,*52
$RQOBS,000444.0039,39309,-242,*54
$RQOBS,000444.0155,39269,-224,*58
$RQOBS,000444.0271,39218,24,*44
$RQOBS,000444.0386,39407,160,*74
$RQOBS,000444.0503,39381,-104,*59
$RQOBS,000444.0619,39267,-359,*52
$RQOBS,000444.0735,39332,-378,*5F
$RQOBS,000444.0851,39249,-220,*53
$RQOBS,000444.0967,39152,-180,*57
$RQOBS,000444.1083,39257,-144,*5B
$RQOBS,000444.1199,39220,-159,*5D
$RQOBS,000444.1315,39175,-235,*51
$RQOBS,000444.1431,39164,-156,*56
$RQOBS,000444.1547,39234,-170,*54
$RQOBS,000444.1663,39290,-420,*5F
$RQOBS,000444.1779,39199,-306,*5C
$RQOBS,000444.1895,39237,-123,*53
$RQOBS,000444.2011,39209,-241,*5E
$RQOBS,000444.2127,39195,-469,*50
$RQOBS,000444.2243,39209,-399,*5F
$RQOBS,000444.2359,39273,-212,*5A
$RQOBS,000444.2475,39220,-281,*5F
$RQOBS,000444.2591,39022,-367,*5D
$RQOBS,000444.2707,39069,-272,*5A
$RQOBS,000444.2824,39327,-171,*5D
$RQOBS,000444.2939,39312,-251,*57
$RQOBS,000444.3056,39297,-211,*5E
$RQOBS,000444.3171,39189,-358,*5A
$RQOBS,000444.3287,39086,-351,*57
$RQOBS,000444.3404,39136,-408,*5B
$RQOBS,000444.3519,39219,-296,*59
$RQOBS,000444.3636,39210,-249,*5C
$RQOBS,000444.3752,39226,-323,*57
$RQOBS,000444.3868,39319,-378,*52
$RQOBS,000444.3984,39278,-369,*57
$RQOBS,000444.4100,39248,-427,*5A
$RQOBS,000444.4216,39281,-415,*5A
$RQOBS,000444.4332,39302,-425,*54
$RQOBS,000444.4447,39206,-391,*5C
$RQOBS,000444.4564,39267,-334,*54
$RQOBS,000444.4680,39196,-139,*5F
$RQOBS,000444.4796,39273,-87,*65
$RQOBS,000444.4912,39098,-306,*5A
$RQOBS,000444.5028,39035,-437,*59
$RQOBS,000444.5144,39180,-330,*5D
$RQOBS,000444.5260,39209,-366,*59
$RQOBS,000444.5376,39160,-350,*56
$RQOBS,000444.5492,39246,-267,*59
$RQOBS,000444.5608,39241,-155,*5D
$RQOBS,000444.5724,39171,-362,*54
$RQOBS,000444.5840,39201,-233,*58
$RQOBS,000444.5956,39195,-16,*65
$RQOBS,000444.6072,39091,-215,*5D
$RQOBS,000444.6188,38990,-363,*50
$RQOBS,000444.6304,39113,-443,*51
$RQOBS,000444.6420,39298,-371,*56
$RQOBS,000444.6536,39215,-346,*51
$RQOBS,000444.6652,39216,-347,*52
$RQOBS,000444.6768,39234,-272,*5D
$RQOBS,000444.6884,39322,-404,*51
$RQOBS,000444.7000,39270,-486,*58
$RQOBS,000444.7116,39251,-286,*5B
$RQOBS,000444.7232,39235,-288,*52
$RQOBS,000444.7348,39225,-387,*51
$RQOBS,000444.7464,39224,-186,*5A
$RQOBS,000444.7580,39300,14,*41
$RQOBS,000444.7695,39160,-219,*50
$RQOBS,000444.7812,39114,-306,*5D
$RQOBS,000444.7928,39213,-482,*5A
$RQOBS,000444.8044,39239,-409,*5D
$RQOBS,000444.8160,39178,-535,*52
$RQOBS,000444.8276,39253,-512,*59
$RQOBS,000444.8392,39209,-253,*5F
$RQOBS,000444.8508,39246,-143,*53
$RQOBS,000444.8624,39131,-345,*59
$RQOBS,000444.8740,39028,-482,*5F
$RQOBS,000444.8856,39178,-307,*59
$RQOBS,000444.8972,39381,-368,*53
$RQOBS,000444.9088,39292,-316,*54
$RQOBS,000444.9204,39138,-388,*56
$RQOBS,000444.9320,39046,-328,*53
$RQOBS,000444.9438,39312,-441,*57
$RQOBS,000444.9552,39345,-555,*5C
$RQOBS,000444.9668,39299,-645,*54
$RQOBS,000444.9784,39275,-428,*5C
$RQOBS,000444.9900,39221,-211,*53
$RQOBS,000445.0016,39335,-222,*51
$RQOBS,000445.0132,39281,-272,*5D
$RQOBS,000445.0248,39188,-186,*51
$RQOBS,000445.0364,39240,-255,*54
$RQOBS,000445.0480,39220,-263,*5A
$RQOBS,000445.0596,39240,-397,*50
$RQOBS,000445.0712,39226,-324,*56
$RQOBS,000445.0828,39179,-268,*50
$RQOBS,000445.0944,39176,-382,*51
$RQOBS,000445.1060,39108,-380,*54
$RQOBS,000445.1177,39145,-368,*5C
$RQOBS,000445.1292,39179,-452,*55
$RQOBS,000445.1408,39235,-365,*58
$RQOBS,000445.1524,39352,-503,*51
$RQOBS,000445.1640,39237,-495,*5C
$RQOBS,000445.1756,39208,-272,*59
$RQOBS,000445.1872,39220,-234,*58
$RQOBS,000445.1988,39317,-78,*63
$RQOBS,000445.2104,39319,-204,*5B
$RQOBS,000445.2220,39128,-256,*59
$RQOBS,000445.2337,39114,-178,*5E
$RQOBS,000445.2452,39118,-239,*50
$RQOBS,000445.2568,39230,-206,*5D
$RQOBS,000445.2684,39208,-223,*50
$RQOBS,000445.2800,39173,-342,*5B
$RQOBS,000445.2916,39239,-270,*50
$RQOBS,000445.3032,39333,-226,*56
$RQOBS,000445.3148,39337,-333,*5B
$RQOBS,000445.3265,39125,-493,*5B
$RQOBS,000445.3380,39128,-323,*50
$RQOBS,000445.3497,39310,-217,*5E
$RQOBS,000445.3612,39197,-145,*58
$RQOBS,000445.3728,39159,-185,*5E
$RQOBS,000445.3844,39202,-208,*50
$RQOBS,000445.3960,39258,-335,*57
$RQOBS,000445.4076,39140,-138,*5B
$RQOBS,000445.4192,39100,-352,*5A
$RQOBS,000445.4308,39177,-404,*5F
$RQOBS,000445.4425,39175,-618,*5A
$RQOBS,000445.4540,39203,-606,*55
$RQOBS,000445.4656,39267,-333,*50
$RQOBS,000445.4772,39232,-225,*51
$RQOBS,000445.4888,39177,-156,*5E
$RQOBS,000445.5004,39059,-363,*5A
$RQOBS,000445.5120,38980,-454,*52
$RQOBS,000445.5236,39088,-367,*51
$RQOBS,000445.5353,39158,-138,*57
$RQOBS,000445.5468,39222,-25,*6B
$RQOBS,000445.5584,39250,-209,*51
$RQOBS,000445.5700,39303,-397,*5E
$RQOBS,000445.5816,39426,-474,*5C
$RQOBS,000445.5932,39195,-394,*5F
$RQOBS,000445.6048,39098,-260,*5E
$RQOBS,000445.6164,39225,-380,*5A
$RQOBS,000445.6280,39188,-394,*52
$RQOBS,000445.6396,39188,-463,*5B
$RQOBS,000445.6513,39291,-566,*5F
$RQOBS,000445.6628,39309,-209,*5A
$RQOBS,000445.6744,39286,-187,*52
$RQOBS,000445.6860,39251,-154,*5F
$RQOBS,000445.6976,39173,-164,*59
$RQOBS,000445.7092,39212,-423,*59
$RQOBS,000445.7208,39205,-464,*5D
$RQOBS,000445.7324,39230,-407,*51
$RQOBS,000445.7440,39319,-478,*56
$RQOBS,000445.7556,39185,-377,*5F
$RQOBS,000445.7673,39168,-315,*5C
$RQOBS,000445.7788,39221,-332,*52
$RQOBS,000445.7904,39183,-520,*56
$RQOBS,000445.8021,39266,-337,*5F
$RQOBS,000445.8136,39165,-176,*5F
$RQOBS,000445.8252,39144,-367,*5F
$RQOBS,000445.8368,39118,-438,*53
$RQOBS,000445.8484,39056,-239,*5A
$RQOBS,000445.8601,39090,-167,*57
$RQOBS,000445.8716,39154,-174,*5B
$RQOBS,000445.8833,39169,-317,*5A
$RQOBS,000445.8948,39250,-197,*54
$RQOBS,000445.9064,39166,-171,*5C
$RQOBS,000445.9180,39167,-183,*5B
$RQOBS,000445.9296,39196,-142,*5C
$RQOBS,000445.9412,39191,-143,*50
$RQOBS,000445.9528,39182,-108,*55
$RQOBS,000445.9644,39402,-162,*5D
$RQOBS,000445.9761,39317,-340,*5A
$RQOBS,000445.9876,39292,-426,*58
$RQOBS,000445.9992,39240,-436,*5D
$RQOBS,000446.0108,39127,-330,*5F
$RQOBS,000446.0224,39139,-309,*57
$RQOBS,000446.0340,39193,-399,*5D
$RQOBS,000446.0456,39295,-396,*57
$RQOBS,000446.0572,39194,-355,*5D
$RQOBS,000446.0688,39206,-205,*57
$RQOBS,000446.0804,39199,-360,*5A
$RQOBS,000446.0920,39271,-398,*5F
$RQOBS,000446.1036,39376,-225,*51
$RQOBS,000446.1152,39417,-181,*5F
$RQOBS,000446.1268,39359,-244,*52
$RQOBS,000446.1384,39242,-150,*5C
$RQOBS,000446.1500,39266,-147,*56
$RQOBS,000446.1616,39202,-224,*56
$RQOBS,000446.1732,39215,-194,*5F
$RQOBS,000446.1849,39215,-249,*5F
$RQOBS,000446.1964,39081,-342,*54
$RQOBS,000446.2080,39285,-359,*58
$RQOBS,000446.2197,39344,-238,*55
$RQOBS,000446.2312,39115,-294,*5A
$RQOBS,000446.2429,39061,-437,*58
$RQOBS,000446.2544,39186,-288,*58
$RQOBS,000446.2661,39194,-326,*5A
$RQOBS,000446.2777,39083,-428,*52
$RQOBS,000446.2893,39216,-333,*54
$RQOBS,000446.3009,39142,-275,*5F
$RQOBS,000446.3125,39154,-203,*56
$RQOBS,000446.3240,39200,-290,*5E
$RQOBS,000446.3357,39114,-301,*56
$RQOBS,000446.3472,39190,-335,*5D
$RQOBS,000446.3589,39210,-395,*59
$RQOBS,000446.3704,39188,-287,*5E
$RQOBS,000446.3821,39302,-183,*51
$RQOBS,000446.3937,39319,-113,*54
$RQOBS,000446.4053,39184,-151,*58
$RQOBS,000446.4169,39082,-323,*50
$RQOBS,000446.4284,39104,-215,*5B
$RQOBS,000446.4401,39175,-115,*55
$RQOBS,000446.4517,39124,-222,*50
$RQOBS,000446.4633,39116,-319,*5D
$RQOBS,000446.4749,39109,-345,*56
$RQOBS,000446.4865,39213,-350,*5B
$RQOBS,000446.4981,39096,-343,*5D
$RQOBS,000446.5097,39129,-156,*51
$RQOBS,000446.5213,39264,-3,*54
$RQOBS,000446.5328,39321,-14,*6B
$RQOBS,000446.5445,39306,-118,*5F
$RQOBS,000446.5561,39273,-154,*53
$RQOBS,000446.5677,39217,-280,*5F
$RQOBS,000446.5793,39201,-259,*57
$RQOBS,000446.5909,39168,-240,*5E
$RQOBS,000446.6025,39203,-229,*5B
$RQOBS,000446.6141,39219,-300,*59
$RQOBS,000446.6257,39134,-285,*5D
$RQOBS,000446.6373,39142,-297,*58
$RQOBS,000446.6489,39194,-420,*5B
$RQOBS,000446.6605,39233,-626,*57
$RQOBS,000446.6721,39187,-393,*57
$RQOBS,000446.6837,39163,-172,*58
$RQOBS,000446.6953,39225,-167,*5E
$RQOBS,000446.7069,39214,-34,*6A
$RQOBS,000446.7185,38993,-91,*63
$RQOBS,000446.7301,39033,-364,*56
$RQOBS,000446.7417,39080,-394,*51
$RQOBS,000446.7533,39246,-197,*5F
$RQOBS,000446.7649,39237,-234,*5D
$RQOBS,000446.7765,39209,-264,*5A
$RQOBS,000446.7881,39242,-418,*5D
$RQOBS,000446.7998,39174,-462,*5F
$RQOBS,000446.8114,39114,-395,*55
$RQOBS,000446.8231,39125,-372,*5A
$RQOBS,000446.8345,39079,-364,*57
$RQOBS,000446.8462,39270,-283,*56
$RQOBS,000446.8577,39285,-231,*50
$RQOBS,000446.8694,39204,-254,*54
$RQOBS,000446.8809,39155,-226,*5C
$RQOBS,000446.8926,39201,-220,*54
$RQOBS,000446.9042,39180,-262,*52
$RQOBS,000446.9158,39217,-445,*56
$RQOBS,000446.9274,39237,-578,*56
$RQOBS,000446.9390,39254,-122,*53
$RQOBS,000446.9506,39189,-47,*6B
$RQOBS,000446.9622,39139,-113,*55
$RQOBS,000446.9738,39266,-220,*55
$RQOBS,000446.9854,39360,-395,*58
$RQOBS,000446.9970,39232,-340,*51
$RQOBS,000447.0086,39256,-97,*62
$RQOBS,000447.0201,39301,-43,*65
$RQOBS,000447.0317,39267,-309,*5F
$RQOBS,000447.0434,39250,-361,*53
$RQOBS,000447.0550,39128,-228,*50
$RQOBS,000447.0666,39260,-283,*58
$RQOBS,000447.0782,39356,-353,*5B
$RQOBS,000447.0898,39299,-281,*53
$RQOBS,000447.1014,39243,-221,*53
$RQOBS,000447.1130,39317,-297,*59
$RQOBS,000447.1246,39309,-277,*5A
$RQOBS,000447.1362,39261,-157,*53
$RQOBS,000447.1478,39239,-188,*50
$RQOBS,000447.1594,39193,-244,*53
$RQOBS,000447.1710,39242,-261,*55
$RQOBS,000447.1826,39215,-27,*6D
$RQOBS,000447.1942,39172,-3,*5A
$RQOBS,000447.2058,39227,-126,*5E
$RQOBS,000447.2174,39187,-375,*5C
$RQOBS,000447.2290,39250,-250,*5A
$RQOBS,000447.2406,39162,-163,*52
$RQOBS,000447.2522,39131,-261,*52
$RQOBS,000447.2638,39194,-331,*51
$RQOBS,000447.2754,39253,-449,*5A
$RQOBS,000447.2871,39341,-275,*59
$RQOBS,000447.2986,39210,-192,*5F
$RQOBS,000447.3103,39146,-291,*5B
$RQOBS,000447.3218,39139,-453,*52
$RQOBS,000447.3334,39238,-406,*5F
$RQOBS,000447.3450,39283,-65,*6B
$RQOBS,000447.3566,39218,-158,*52
$RQOBS,000447.3683,39237,-159,*56
$RQOBS,000447.3799,39259,-174,*5B
$RQOBS,000447.3915,39215,-399,*58
$RQOBS,000447.4031,39193,-152,*58
$RQOBS,000447.4147,39235,-35,*67
$RQOBS,000447.4263,39202,-125,*56
$RQOBS,000447.4379,39076,-346,*5A
$RQOBS,000447.4495,39069,-242,*54
$RQOBS,000447.4611,39082,-142,*5C
$RQOBS,000447.4727,39096,-117,*5D
$RQOBS,000447.4843,39077,-266,*5A
$RQOBS,000447.4959,39251,-239,*5C
$RQOBS,000447.5075,39341,-145,*52
$RQOBS,000447.5191,39258,-237,*56
$RQOBS,000447.5307,39188,-417,*51
$RQOBS,000447.5423,39207,-555,*53
$RQOBS,000447.5539,39225,-645,*5B
$RQOBS,000447.5655,39245,-333,*50
$RQOBS,000447.5771,39240,-22,*61
$RQOBS,000447.5887,39243,-208,*5E
$RQOBS,000447.6003,39306,-119,*5A
$RQOBS,000447.6119,39257,-164,*5F
$RQOBS,000447.6235,39224,-224,*51
$RQOBS,000447.6351,39247,-301,*51
$RQOBS,000447.6467,39219,-374,*5A
$RQOBS,000447.6583,39128,-316,*54
$RQOBS,000447.6699,39093,-299,*5B
$RQOBS,000447.6815,39141,-238,*54
$RQOBS,000447.6931,39209,-285,*5A
$RQOBS,000447.7047,39187,-294,*56
$RQOBS,000447.7163,39195,-306,*58
$RQOBS,000447.7279,39183,-371,*57
$RQOBS,000447.7395,39028,-459,*59
$RQOBS,000447.7511,39094,-368,*51
$RQOBS,000447.7628,39115,-354,*5F
$RQOBS,000447.7744,39186,-348,*53
$RQOBS,000447.7859,39190,-315,*5F
$RQOBS,000447.7976,39174,-157,*5D
$RQOBS,000447.8091,39155,-164,*51
$RQOBS,000447.8208,39274,-194,*5C
$RQOBS,000447.8323,39120,-150,*5E
$RQOBS,000447.8439,39145,-51,*61
$RQOBS,000447.8555,39284,-117,*57
$RQOBS,000447.8671,39196,-235,*51
$RQOBS,000447.8788,39117,-238,*52
$RQOBS,000447.8904,39284,-284,*56
$RQOBS,000447.9020,39376,-257,*5A
$RQOBS,000447.9136,39438,-238,*58
$RQOBS,000447.9252,39413,-340,*5E
$RQOBS,000447.9367,39183,-214,*55
$RQOBS,000447.9484,39209,-152,*5F
$RQOBS,000447.9599,39221,-217,*5A
$RQOBS,000447.9716,39215,-273,*5A
$RQOBS,000447.9832,39250,-390,*5E
$RQOBS,000447.9948,39181,-319,*5C
$RQOBS,000448.0064,39249,-255,*53
$RQOBS,000448.0179,39247,-277,*50
$RQOBS,000448.0296,39346,-302,*51
$RQOBS,000448.0412,39332,-208,*53
$RQOBS,000448.0527,39356,-406,*5E
$RQOBS,000448.0644,39201,-399,*5A
$RQOBS,000448.0759,39080,-284,*51
$RQOBS,000448.0876,39026,-355,*52
$RQOBS,000448.0992,39133,-317,*5A
$RQOBS,000448.1108,39205,-241,*54
$RQOBS,000448.1224,39271,-233,*5F
$RQOBS,000448.1340,39384,-216,*50
$RQOBS,000448.1456,39291,-102,*53
$RQOBS,000448.1572,39059,-315,*56
$RQOBS,000448.1688,39090,-557,*55
$RQOBS,000448.1804,39211,-518,*5F
$RQOBS,000448.1920,39187,-340,*5F
$RQOBS,000448.2036,39215,-163,*59
$RQOBS,000448.2152,39198,-567,*5C
$RQOBS,000448.2269,39283,-532,*5E
$RQOBS,000448.2384,39208,-297,*57
$RQOBS,000448.2500,39082,-342,*54
$RQOBS,000448.2616,39139,-422,*50
$RQOBS,000448.2732,39122,-317,*5C
$RQOBS,000448.2848,39249,-119,*5C
$RQOBS,000448.2964,39305,-331,*52
$RQOBS,000448.3080,39290,-337,*5B
$RQOBS,000448.3196,39160,-133,*57
$RQOBS,000448.3312,39127,-52,*6C
$RQOBS,000448.3428,39085,-168,*53
$RQOBS,000448.3544,39174,-301,*5A
$RQOBS,000448.3660,39164,-409,*51
$RQOBS,000448.3776,39192,-330,*53
$RQOBS,000448.3892,39338,-246,*54
$RQOBS,000448.4009,39107,-284,*59
$RQOBS,000448.4124,39041,-263,*5D
$RQOBS,000448.4241,39220,-132,*5F
$RQOBS,000448.4356,39309,-359,*5D
$RQOBS,000448.4472,39311,-493,*54
$RQOBS,000448.4588,39510,-309,*53
$RQOBS,000448.4704,39358,-233,*57
$RQOBS,000448.4821,39311,-310,*52
$RQOBS,000448.4936,39308,-214,*58
$RQOBS,000448.5053,39304,-370,*5C
$RQOBS,000448.5169,39205,-353,*55
$RQOBS,000448.5285,39077,-258,*59
$RQOBS,000448.5401,39237,-256,*5B
$RQOBS,000448.5516,39269,-251,*50
$RQOBS,000448.5633,39219,-233,*57
$RQOBS,000448.5749,39189,-325,*57
$RQOBS,000448.5865,39173,-202,*57
$RQOBS,000448.5981,39234,-266,*5E
$RQOBS,000448.6097,39185,-292,*51
$RQOBS,000448.6213,39110,-406,*58
$RQOBS,000448.6329,39071,-375,*55
$RQOBS,000448.6445,39086,-429,*5E
$RQOBS,000448.6561,39107,-455,*5A
$RQOBS,000448.6677,39327,-312,*5A
$RQOBS,000448.6793,39295,-181,*51
$RQOBS,000448.6909,39184,-264,*57
$RQOBS,000448.7025,39190,-345,*56
$RQOBS,000448.7141,39264,-317,*5A
$RQOBS,000448.7257,39289,-325,*5C
$RQOBS,000448.7373,39283,-353,*50
$RQOBS,000448.7489,39246,-410,*5B
$RQOBS,000448.7605,39266,-480,*56
$RQOBS,000448.7721,39150,-414,*5A
$RQOBS,000448.7837,39208,-228,*55
$RQOBS,000448.7953,39195,-38,*62
$RQOBS,000448.8069,39242,-81,*66
$RQOBS,000448.8185,39270,-38,*66
$RQOBS,000448.8301,39207,-269,*5E
$RQOBS,000448.8417,39116,-331,*51
$RQOBS,000448.8533,39247,-455,*54
$RQOBS,000448.8649,39374,-453,*5D
$RQOBS,000448.8765,39218,-365,*5B
$RQOBS,000448.8881,39081,-289,*5F
$RQOBS,000448.8997,39187,-273,*5B
$RQOBS,000448.9113,39246,-257,*56
$RQOBS,000448.9229,39170,-194,*56
$RQOBS,000448.9346,39097,-303,*5A
$RQOBS,000448.9461,39006,-479,*5A
$RQOBS,000448.9577,39096,-374,*5F
$RQOBS,000448.9694,39171,-363,*5F
$RQOBS,000448.9809,39222,-346,*57
$RQOBS,000448.9926,39268,-318,*5E
$RQOBS,000449.0041,39154,-231,*58
$RQOBS,000449.0157,39196,-442,*52
$RQOBS,000449.0274,39273,-531,*5D
$RQOBS,000449.0389,39187,-507,*53
$RQOBS,000449.0505,39190,-522,*50
$RQOBS,000449.0621,39194,-272,*53
$RQOBS,000449.0737,39158,-46,*60
$RQOBS,000449.0853,39148,-1,*5F
$RQOBS,000449.0969,39159,-161,*50
$RQOBS,000449.1085,39113,-296,*5F
$RQOBS,000449.1201,39111,-377,*5D
$RQOBS,000449.1318,39155,-348,*58
$RQOBS,000449.1434,39073,-399,*58
$RQOBS,000449.1549,39113,-229,*5E
$RQOBS,000449.1666,39208,-266,*52
$RQOBS,000449.1782,39253,-390,*5F
$RQOBS,000449.1898,39295,-423,*5E
$RQOBS,000449.2014,39227,-374,*5D
$RQOBS,000449.2130,39137,-348,*57
$RQOBS,000449.2246,39177,-293,*56
$RQOBS,000449.2362,39256,-214,*5E
$RQOBS,000449.2478,39218,-189,*5F
$RQOBS,000449.2594,39134,-260,*55
$RQOBS,000449.2709,39208,-213,*5B
$RQOBS,000449.2826,39196,-240,*5B
$RQOBS,000449.2942,39162,-335,*50
$RQOBS,000449.3058,39047,-234,*55
$RQOBS,000449.3174,39046,-205,*59
$RQOBS,000449.3290,39225,-428,*5E
$RQOBS,000449.3406,39268,-300,*53
$RQOBS,000449.3522,39223,33,*45
$RQOBS,000449.3637,39264,58,*4C
$RQOBS,000449.3753,39382,-89,*67
$RQOBS,000449.3869,39235,-219,*57
$RQOBS,000449.3986,39106,-380,*55
$RQOBS,000449.4102,39227,-367,*5F
$RQOBS,000449.4218,39134,-253,*50
$RQOBS,000449.4334,39121,-281,*54
$RQOBS,000449.4450,39171,-440,*5F
$RQOBS,000449.4566,39113,-380,*54
$RQOBS,000449.4682,39222,-328,*5E
$RQOBS,000449.4798,39302,-260,*5A
$RQOBS,000449.4914,39255,-380,*5C
$RQOBS,000449.5030,39114,-323,*5D
$RQOBS,000449.5146,39138,-213,*51
$RQOBS,000449.5262,39250,-252,*5C
$RQOBS,000449.5378,39370,-268,*5C
$RQOBS,000449.5494,39299,-376,*51
$RQOBS,000449.5610,39182,-232,*57
$RQOBS,000449.5726,39213,-394,*55
$RQOBS,000449.5842,39189,-317,*53
$RQOBS,000449.5958,39121,-202,*5E
$RQOBS,000449.6074,38996,-364,*5E
$RQOBS,000449.6190,39028,-429,*56
$RQOBS,000449.6308,39164,-351,*54
$RQOBS,000449.6422,39080,-408,*5B
$RQOBS,000449.6539,39153,-372,*55
$RQOBS,000449.6654,39118,-272,*53
$RQOBS,000449.6770,39109,-312,*53
$RQOBS,000449.6886,39276,-322,*5D
$RQOBS,000449.7002,39256,-447,*5E
$RQOBS,000449.7119,39274,-510,*56
$RQOBS,000449.7234,39288,-543,*5F
$RQOBS,000449.7351,39138,-433,*53
$RQOBS,000449.7466,39130,-303,*5C
$RQOBS,000449.7582,39144,-232,*57
$RQOBS,000449.7698,39224,-360,*5C
$RQOBS,000449.7814,39265,-571,*55
$RQOBS,000449.7930,39250,-510,*53
$RQOBS,000449.8047,39121,-249,*5B
$RQOBS,000449.8162,39149,-169,*52
$RQOBS,000449.8279,39197,-175,*55
$RQOBS,000449.8394,39107,-398,*5F
$RQOBS,000449.8511,39078,-536,*5F
$RQOBS,000449.8627,38963,-510,*5F
$RQOBS,000449.8742,39080,-414,*5D
$RQOBS,000449.8859,39198,-273,*57
$RQOBS,000449.8975,39212,-197,*50
$RQOBS,000449.9091,39192,-273,*50
$RQOBS,000449.9207,39307,-435,*57
$RQOBS,000449.9323,39274,-423,*52
$RQOBS,000449.9439,39231,-251,*5C
$RQOBS,000449.9555,39278,-346,*5D
$RQOBS,000449.9671,39203,-285,*5A
$RQOBS,000449.9787,39086,-307,*56
$RQOBS,000449.9903,39008,-254,*55
$RQOBS,000450.0019,39053,-481,*56
$RQOBS,000450.0134,39225,-480,*5A
$RQOBS,000450.0251,39178,-292,*54
$RQOBS,000450.0367,39118,-157,*5C
$RQOBS,000450.0483,39158,-175,*55
$RQOBS,000450.0599,39186,-193,*54
$RQOBS,000450.0715,39198,-350,*50
$RQOBS,000450.0830,39204,-315,*5F
$RQOBS,000450.0947,39125,-592,*57
$RQOBS,000450.1062,39076,-475,*57
$RQOBS,000450.1179,39150,-380,*54
$RQOBS,000450.1295,39148,-327,*51
$RQOBS,000450.1411,39083,-310,*59
$RQOBS,000450.1527,39070,-194,*5F
$RQOBS,000450.1643,39151,-68,*6E
$RQOBS,000450.1759,39318,-180,*5C
$RQOBS,000450.1875,39154,-168,*51
$RQOBS,000450.1991,39083,-319,*55
$RQOBS,000450.2107,39148,-276,*5F
$RQOBS,000450.2223,39314,-235,*56
$RQOBS,000450.2339,39297,-283,*5B
